"","address","lat","lon","id","name","rating","types","type"
"56","Racławicka 131, 02-117 Warszawa, Poland",52.1982704,20.9802438,"7790d22b89f95c71a9c4508802b5216cbb94ddcb","ACANTHUS Studio Architektury Krajobrazu",NA,"{park: 1, general_contractor: 1, point_of_interest: 1, establishment: 1}","park"
"57","00-999 Warsaw, Poland",52.2522201,20.9485739,"993350c67a2a18e500af658650527baaddaa48f6","Lasek na Kole",4.6,"{park: 1, point_of_interest: 1, establishment: 1}","park"
"58","Wola Park, Górczewska 124, 01-460 Warszawa, Poland",52.241732,20.9346615,"c521cb90873446ab15413b739441fb96f6e05ada","Castorama Wola Park",4.2,"{home_goods_store: 1, store: 1, point_of_interest: 1, establishment: 1}","park"
"59","aleja Krakowska 42, Warszawa, Poland",52.1679472,20.9376884,"26ccd5b86bffe9a8c69acc4899b077cbb5d727af","Park & Fly. Parking lotnisko Okęcie",3.9,"{parking: 1, point_of_interest: 1, establishment: 1}","park"
"60","aleja Komisji Edukacji Narodowej, 02-777 Warszawa, Poland",52.1626178,21.0274259,"0a396b8b01189497f52b6d529474ea1cd7606587","Park and Ride Car Park Metro Ursynów",4.6,"{parking: 1, point_of_interest: 1, establishment: 1}","park"
"61","Szyszkowa 48, 02-252 Warszawa, Poland",52.174077,20.925206,"fcb32ff7ac63417ed7fa93c2c4d994fb86a66466","Parking Okęcie 24h | Park For You",4.5,"{parking: 1, point_of_interest: 1, establishment: 1}","park"
"62","Jaworskiego 14, 05-090 Raszyn, Poland",52.1605237,20.9179937,"4140b82db1ca8070616b40875f128a2c6113f01f","FLY PARK Parking Lotnisko Okęcie Warszawa",NA,"{parking: 1, point_of_interest: 1, establishment: 1}","park"
"63","Park Kultury w Powsinie, Warszawa, Poland",52.11671,21.09286,"6ce30ca2d4a63f467230daae8c11dc1cc477c1c0","Powsin Park",NA,"{point_of_interest: 1, establishment: 1}","park"
"64","Górczewska 124, 01-460 Warszawa, Poland",52.2418348,20.9309249,"97fa582a8ac18a1d7789d209a4edff3e4d1b5571","Sony Centre",4.2,"{electronics_store: 1, store: 1, point_of_interest: 1, establishment: 1}","park"
"65","Górczewska 124, 00-460 Warszawa, Poland",52.2413435,20.9328192,"2b4206de70b20dfc13d3e63860e42c5ace583859","Tommy Hilfiger Store - Wola Park",NA,"{clothing_store: 1, store: 1, point_of_interest: 1, establishment: 1}","park"
