"","address","lat","lon","id","name","rating","types","type"
"45","Okopowa 58/72, 01-042 Warszawa, Poland",52.2475686,20.9793213,"924c571ec84fbe91ec42f23ff35d871869d9d23c","Miodek Hair House. Rafał Miodek. Salon Klif",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"46","Pabla Picassa 9, 05-140 Serock, Poland",52.5166641,21.0622343,"6942378f7cdea3e1e95d615c30f40a4c5bc8a608","Picasso. Salon fryzjerski",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"47","aleja Niepodległości 92/98, 02-001 Warszawa, Poland",52.198505,21.012755,"3c1f69fa9c649442f356b18312d9fb0e39ba0644","Salon kosmetyczny Denique",3.6,"{beauty_salon: 1, hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"48","Patriotów 193/195, 04-858 Warszawa, Poland",52.1818049,21.1902736,"2c8d0bc32f281b45516ff1ce4209a5201210543c","TO JEST TO",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"49","Rembielińska 20, 03-352 Warszawa, Poland",52.2887007,21.0306191,"36330dd1f88b1b8c066142bc0f5a9a7f512294fb","Akademia Wizerunku L'Oreal Professionnel",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"50","Szkolna 9, 05-090 Raszyn, Poland",52.1549059,20.925528,"e04c2fa4682d09e2a43492cd8dc61bc664fccc94","Magia Dotyku Day Spa",NA,"{spa: 1, hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"51","Rembielińska 20, 03-352 Warszawa, Poland",52.2901208,21.0299108,"0e2cc206c6a61ef3fabac795890a0180b00c769b","Salon Lok & Roll - Galeria Renova",3.2,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"52","Smolna 10, 00-375 Warszawa, Poland",52.2333514,21.0246456,"2edf7d1eaba9b5166ff5570015b67948aa4319a5","Fitness Club & Solarium Smolna 10",4.9,"{gym: 1, beauty_salon: 1, hair_care: 1, health: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"53","Koszykowa 58, 00-673 Warszawa, Poland",52.2226849,21.0121379,"87419a9537ed4e876760541efa4c406bbeccfd66","Rostowski Barber Shop",4.5,"{hair_care: 1, health: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"54","Powstańców Śląskich 126, 01-466 Warszawa, Poland",52.2637433,20.9310645,"e14ef7c5cf0fd8cce641cfe39555693ca602cc49","Salon kosmetyczny Denique CH Bemowo - Warszawa",NA,"{beauty_salon: 1, hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"55","Głębocka 15, 03-287 Warszawa, Poland",52.303786,21.057564,"086ddf75be35347c8516f85b743160985d4af6fa","Jean Louis David",NA,"{hair_care: 1, health: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"56","ul. /1, Grzymalitów 1, 03-141 Warszawa, Poland",52.335319,20.93198,"0c5d2100a7c2ccb530ba47b1bae2a0a23270895a","Wizaż Adamczewska, Izabella Adamczewska",NA,"{beauty_salon: 1, hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"57","aleja Komisji Edukacji Narodowej 54, Warszawa, Poland",52.144632,21.0533844,"93fbf901f90ac4e47d821fed04180d93189391cb","Haircut Express",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"58","Geodetów 23, 05-500 Józefosław, Poland",52.093357,21.037866,"2257a7586a854abb3cba048d132ae822b9354ce7","Salon Lok&Roll",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
